scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
individuals,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand
bodyparts,thumbStart,thumbStart,thumbEnd,thumbEnd,indexStart,indexStart,indexEnd,indexEnd,middleStart,middleStart,middleEnd,middleEnd,ringStart,ringStart,ringEnd,ringEnd,littleStart,littleStart,littleEnd,littleEnd,thumbStart,thumbStart,thumbEnd,thumbEnd,indexStart,indexStart,indexEnd,indexEnd,middleStart,middleStart,middleEnd,middleEnd,ringStart,ringStart,ringEnd,ringEnd,littleStart,littleStart,littleEnd,littleEnd
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Pil05_cropped\img007c0.png,397.2240356083087,105.95640207715121,350.7685459940654,202.6596661721067,,,,,,,,,,,,,,,,,218.986646884273,95.52761869436188,281.55934718100895,177.06174332344204,181.06379821958456,165.6848887240355,213.29821958456972,290.8302893175074,143.1409495548961,170.42524480712154,168.73887240356083,295.57064540059343,109.0103857566765,157.1522477744806,119.43916913946583,273.76500741839754,77.7240356083085,142.93117952522243,77.7240356083085,224.4653041543026
labeled-data\Pil05_cropped\img007c1.png,244.22403560830872,74.95640207715121,197.7685459940654,171.6596661721067,306.79673590504467,165.9712388724035,295.4198813056382,298.701209198813,356.09643916913956,166.91931008902066,371.2655786350151,321.4549183976261,,,,,,,,,65.986646884273,64.52761869436188,128.55934718100895,146.06174332344204,28.063798219584555,134.6848887240355,60.29821958456972,259.8302893175074,,,15.738872403560833,264.57064540059343,,,,,,,,
labeled-data\Pil05_cropped\img007c2.png,263.2240356083087,120.95640207715121,216.7685459940654,217.6596661721067,325.79673590504467,211.9712388724035,314.4198813056382,344.701209198813,375.09643916913956,212.91931008902066,390.2655786350151,367.4549183976261,,,,,,,,,84.986646884273,110.52761869436188,147.55934718100895,192.06174332344204,47.063798219584555,180.6848887240355,79.29821958456972,305.8302893175074,9.14094955489611,185.42524480712154,34.73887240356083,310.57064540059343,,,,,,,,
labeled-data\Pil05_cropped\img007c3.png,231.22403560830872,129.9564020771512,184.7685459940654,226.6596661721067,293.79673590504467,220.9712388724035,282.4198813056382,353.701209198813,343.09643916913956,221.91931008902066,358.2655786350151,376.4549183976261,391.44807121661734,222.86738130563793,,,,,,,52.986646884273,119.52761869436188,115.55934718100895,201.06174332344204,15.063798219584555,189.6848887240355,47.29821958456972,314.8302893175074,,,2.7388724035608334,319.57064540059343,,,,,,,,
labeled-data\Pil05_cropped\img007c4.png,284.2240356083087,76.95640207715121,237.7685459940654,173.6596661721067,346.79673590504467,167.9712388724035,335.4198813056382,300.701209198813,396.09643916913956,168.91931008902066,,,,,,,,,,,105.986646884273,66.52761869436188,168.55934718100895,148.06174332344204,68.06379821958456,136.6848887240355,100.29821958456972,261.8302893175074,30.14094955489611,141.42524480712154,55.73887240356083,266.57064540059343,,,6.439169139465832,244.76500741839754,,,,
labeled-data\Pil05_cropped\img007c5.png,237.22403560830872,72.95640207715121,190.7685459940654,169.6596661721067,299.79673590504467,163.9712388724035,288.4198813056382,296.701209198813,349.09643916913956,164.91931008902066,364.2655786350151,319.4549183976261,397.44807121661734,165.86738130563793,,,,,,,58.986646884273,62.52761869436188,121.55934718100895,144.06174332344204,21.063798219584555,132.6848887240355,53.29821958456972,257.8302893175074,,,8.738872403560833,262.57064540059343,,,,,,,,
labeled-data\Pil05_cropped\img007c6.png,257.2240356083087,58.95640207715121,210.7685459940654,155.6596661721067,319.79673590504467,149.9712388724035,308.4198813056382,282.701209198813,369.09643916913956,150.91931008902066,384.2655786350151,305.4549183976261,,,,,,,,,78.986646884273,48.52761869436188,141.55934718100895,130.06174332344204,41.063798219584555,118.68488872403549,73.29821958456972,243.83028931750738,3.1409495548961104,123.42524480712154,28.738872403560833,248.57064540059343,,,,,,,,
