scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
individuals,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand
bodyparts,thumbStart,thumbStart,thumbEnd,thumbEnd,indexStart,indexStart,indexEnd,indexEnd,middleStart,middleStart,middleEnd,middleEnd,ringStart,ringStart,ringEnd,ringEnd,littleStart,littleStart,littleEnd,littleEnd,thumbStart,thumbStart,thumbEnd,thumbEnd,indexStart,indexStart,indexEnd,indexEnd,middleStart,middleStart,middleEnd,middleEnd,ringStart,ringStart,ringEnd,ringEnd,littleStart,littleStart,littleEnd,littleEnd
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Pil02_cropped\img012c0.png,,,,,,,,,,,,,,,,,,,,,286.2893175074185,255.86886498516316,346.0178041543031,270.0899332344213,275.8605341246293,271.9860756676557,336.53709198813067,338.35106083086055,266.37982195845706,371.5335534124629,241.7299703264096,289.05135756676555,224.66468842729984,374.37776706231455,215.18397626112773,294.73978486646877,159.24777448071217,364.89705489614244,192.4302670623146,295.687856083086
labeled-data\Pil02_cropped\img012c1.png,,,374.0059347181011,296.57064540059343,,,,,,,,,,,,,,,,,259.2893175074185,272.86886498516316,319.0178041543031,287.0899332344213,248.86053412462928,288.9860756676557,309.53709198813067,355.35106083086055,239.37982195845706,388.5335534124629,214.7299703264096,306.05135756676555,197.66468842729984,391.37776706231455,188.18397626112773,311.73978486646877,132.24777448071217,381.89705489614244,165.4302670623146,312.687856083086
labeled-data\Pil02_cropped\img012c2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.7299703264096,327.05135756676555,,,361.1839762611277,332.73978486646877,,,338.4302670623146,333.687856083086
labeled-data\Pil02_cropped\img012c3.png,,,,,,,,,,,,,,,,,,,,,296.2893175074185,257.86886498516316,356.0178041543031,272.0899332344213,285.8605341246293,273.9860756676557,346.53709198813067,340.35106083086055,276.37982195845706,373.5335534124629,251.7299703264096,291.05135756676555,234.66468842729984,376.37776706231455,225.18397626112773,296.73978486646877,169.24777448071217,366.89705489614244,202.4302670623146,297.687856083086
labeled-data\Pil02_cropped\img012c4.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.7299703264096,295.05135756676555,382.66468842729984,380.37776706231455,373.1839762611277,300.73978486646877,317.24777448071217,370.89705489614244,350.4302670623146,301.687856083086
labeled-data\Pil02_cropped\img012c5.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.7299703264096,260.05135756676555,364.66468842729984,345.37776706231455,355.1839762611277,265.73978486646877,299.24777448071217,335.89705489614244,332.4302670623146,266.687856083086
labeled-data\Pil02_cropped\img012c6.png,240.52670623145423,270.69972551928777,177.00593471810112,309.57064540059343,259.4881305637987,303.88221810089016,213.98071216617222,389.20862759643916,289.82640949554934,314.3110014836795,,,326.80118694362045,327.58399851632043,315.424332344214,393.9489836795252,366.62017804154334,321.89557121661716,380.84124629080156,374.03948813056377,62.2893175074185,285.86886498516316,122.01780415430312,300.0899332344213,51.86053412462928,301.9860756676557,112.53709198813067,368.35106083086055,,,17.729970326409614,319.05135756676555,,,,,,,,
